id_pedido;cliente;restaurante;categoria;data_pedido;valor_pedido;taxa_entrega;desconto;quantidade_itens;forma_pagamento;status;cidade
5808;Cliente_1154;Sushi Express;Churrasco;06/06/2024;23.59;14.07;5.0;2;pix;Entregue;Rio de Janeiro
5809;Cliente_1740;   - Tropical;Italiana;07/10/2024;104.17;4.46;5.0;2;pix;Cancelado;São Paulo
5810;Cliente_2061;Churrasco Grill;Churrasco;23/04/2024;38.22;8.21;;1;pix;Saiu para entrega;Rio de Janeiro
5811;Cliente_2023;Churrasco Grill;Pizza;01/07/2024;37.56;12.57;;2;Cartão Crédito;Em preparo;Rio de Janeiro
5812;Cliente_867;Cantina Italiana;Brasileira;26/01/2024;97.58;10.38;0.0;1;pix;Cancelado;Curitiba
5813;Cliente_610;Pizza_Mania;Churrasco;06/06/2024;37.7;12.62;;3;Pix;Cancelado;São Paulo
5814;Cliente_608;Pizza_Mania;Pizza;15/02/2024;50.53;13.34;5.0;3;Dinheiro;Em preparo;Belo Horizonte
5815;Cliente_1702;Pizza_Mania;Churrasco;27/04/2024;62.96;4.76;;2;Cartão Crédito;Cancelado;Belo Horizonte
5816;Cliente_1127;Churrasco Grill;Açai;09/06/2024;111.87;9.17;;2;pix;Em preparo;Salvador
5817;Cliente_880;Cantina Italiana;Açai;07/05/2024;79.88;14.83;10.0;1;pix;Saiu para entrega;Rio de Janeiro
5818;Cliente_2775;Pastel & Cia;Açai;18/06/2024;82.14;6.19;5.0;3;Pix;Em preparo;Salvador
5819;Cliente_2542;Churrasco Grill;Churrasco;11-16-2024;35.56;12.25;10.0;3;Pix;Entregue;Salvador
5820;Cliente_1341;   - Tropical;Churrasco;05/07/2024;22.73;9.42;;2;Cartao Debito;Cancelado;Curitiba
5821;Cliente_2372;Sushi Express;Açai;05-20-2024;63.68;6.14;;1;Cartao Debito;Saiu para entrega;Belo Horizonte
5822;Cliente_2899;Churrasco Grill;Italiana;14/05/2024;42.35;3.21;0.0;3;Cartao Debito;Em preparo;Belo Horizonte
5823;Cliente_1808;Cantina Italiana;Açai;18/11/2024;47.4;5.44;;3;Cartao Debito;Cancelado;Belo Horizonte
5824;Cliente_223;Burger House;Hamburguer;25/03/2024;135.9;3.06;;4;pix;Em preparo;Salvador
5825;Cliente_1838;Pizza_Mania;Hamburguer;01-18-2024;22.71;12.79;;2;Cartão Crédito;Cancelado;Salvador
5826;Cliente_2067;Tempero Caseiro;Pizza;02/11/2024;76.35;14.88;;1;Cartao Debito;Em preparo;Rio de Janeiro
5827;Cliente_1834;   - Tropical;Hamburguer;12/11/2024;145.77;3.01;0.0;3;Cartão Crédito;Entregue;Salvador
5828;Cliente_347;Sushi Express;Brasileira;10-30-2024;63.15;3.27;10.0;2;Dinheiro;Saiu para entrega;Belo Horizonte
5829;Cliente_1326;Churrasco Grill;Japonesa;09/06/2024;75.45;6.31;0.0;3;Pix;Em preparo;Curitiba
5830;Cliente_1828;Churrasco Grill;Churrasco;14/07/2024;119.42;12.0;;2;Dinheiro;Cancelado;Rio de Janeiro
5831;Cliente_833;Pastel & Cia;Churrasco;07-13-2024;86.49;12.25;;1;Dinheiro;Entregue;Belo Horizonte
5832;Cliente_1147;Churrasco Grill;Hamburguer;23/06/2024;123.66;13.0;;2;Cartão Crédito;Entregue;Belo Horizonte
5833;Cliente_2906;Cantina Italiana;Italiana;11-21-2024;121.79;10.9;5.0;4;Dinheiro;Saiu para entrega;São Paulo
5834;Cliente_1303;Pastel & Cia;Japonesa;05/05/2024;29.37;9.76;10.0;1;Cartao Debito;Entregue;São Paulo
5835;Cliente_97;   - Tropical;Salgados;26/12/2024;109.2;7.52;10.0;4;Cartão Crédito;Cancelado;Rio de Janeiro
5836;Cliente_261;   - Tropical;Açai;09-26-2024;60.26;5.37;10.0;3;Cartão Crédito;Entregue;Rio de Janeiro
5837;Cliente_2629;Cantina Italiana;Pizza;11/11/2024;102.3;3.28;5.0;3;Cartão Crédito;Cancelado;São Paulo
5838;Cliente_1091;   - Tropical;Brasileira;01/08/2024;73.91;8.57;0.0;3;Cartao Debito;Cancelado;Salvador
5839;Cliente_1646;Pizza_Mania;A@a�;26/10/2024;132.25;8.14;10.0;3;pix;Em preparo;Salvador
5840;Cliente_1461;Cantina Italiana;Churrasco;05/02/2024;54.21;3.63;;3;Pix;Em preparo;São Paulo
5841;Cliente_2480;Churrasco Grill;Churrasco;03/01/2024;63.5;9.35;0.0;2;Dinheiro;Em preparo;Belo Horizonte
5842;Cliente_836;Churrasco Grill;Hamburguer;12/03/2024;108.36;3.8;10.0;3;Pix;Saiu para entrega;Salvador
5843;Cliente_1705;   - Tropical;Salgados;12-15-2024;72.17;6.6;;2;Dinheiro;Cancelado;Belo Horizonte
5844;Cliente_520;Burger House;Brasileira;22/11/2024;116.33;11.87;0.0;3;Pix;Saiu para entrega;Salvador
5845;Cliente_457;Pastel & Cia;Brasileira;25/12/2024;148.48;10.67;10.0;2;Cartao Debito;Em preparo;Curitiba
5846;Cliente_1089;Churrasco Grill;Açai;22/11/2024;146.97;13.47;;3;Dinheiro;Em preparo;Curitiba
5847;Cliente_529;Cantina Italiana;Açai;03/09/2024;64.76;7.44;10.0;1;Pix;Cancelado;Belo Horizonte
5848;Cliente_317;   - Tropical;Pizza;05/06/2024;20.9;3.34;10.0;3;Pix;Saiu para entrega;São Paulo
5849;Cliente_2087;Tempero Caseiro;Açai;08/03/2024;117.05;14.57;5.0;3;pix;Cancelado;São Paulo
5850;Cliente_1532;Burger House;Pizza;10/02/2024;146.87;7.07;;3;pix;Saiu para entrega;São Paulo
5851;Cliente_1351;Cantina Italiana;Salgados;22/01/2024;96.13;9.93;;2;pix;Saiu para entrega;Curitiba
5852;Cliente_2075;   - Tropical;Salgados;10-16-2024;133.4;12.75;10.0;3;Cartão Crédito;Entregue;Rio de Janeiro
5853;Cliente_854;Tempero Caseiro;Pizza;14/05/2024;105.54;5.52;5.0;2;Cartao Debito;Em preparo;São Paulo
5854;Cliente_344;Cantina Italiana;Italiana;30/06/2024;52.75;3.44;;2;Cartão Crédito;Em preparo;São Paulo
5855;Cliente_2102;Sushi Express;Salgados;16/05/2024;144.73;14.33;0.0;2;Pix;Entregue;Rio de Janeiro
5856;Cliente_2497;   - Tropical;Brasileira;04/10/2024;63.27;11.36;0.0;3;Pix;Em preparo;São Paulo
5857;Cliente_2565;Pizza_Mania;Brasileira;24/01/2024;146.72;12.93;10.0;3;Pix;Saiu para entrega;São Paulo
5858;Cliente_1128;Churrasco Grill;Açai;26/03/2024;52.16;7.26;;1;Pix;Cancelado;Curitiba
5859;Cliente_1102;Pizza_Mania;Japonesa;29/05/2024;34.38;8.57;10.0;2;Dinheiro;Saiu para entrega;São Paulo
5860;Cliente_1090;Tempero Caseiro;Japonesa;09/06/2024;93.84;3.43;0.0;3;Pix;Cancelado;Salvador
5861;Cliente_1800;Pastel & Cia;Hamburguer;19/09/2024;148.41;10.53;10.0;4;Dinheiro;Em preparo;Belo Horizonte
5862;Cliente_2508;Tempero Caseiro;Japonesa;08-19-2024;148.34;6.6;5.0;2;pix;Em preparo;Salvador
5863;Cliente_1862;Cantina Italiana;Salgados;11/08/2024;108.92;7.7;0.0;3;Pix;Em preparo;Salvador
5864;Cliente_995;Burger House;Açai;10-30-2024;45.75;11.25;5.0;2;Dinheiro;Saiu para entrega;São Paulo
5865;Cliente_2963;Burger House;Açai;12-28-2024;25.58;11.41;0.0;4;Pix;Saiu para entrega;Salvador
5866;Cliente_1870;Tempero Caseiro;Salgados;17/08/2024;108.53;5.08;5.0;1;Cartão Crédito;Em preparo;Rio de Janeiro
5867;Cliente_1037;Burger House;Italiana;22/08/2024;44.14;12.76;5.0;3;pix;Em preparo;Curitiba
5868;Cliente_1403;Cantina Italiana;Pizza;01/06/2024;43.93;14.23;;3;Pix;Saiu para entrega;Salvador
5869;Cliente_1837;Cantina Italiana;Hamburguer;05/07/2024;23.84;13.78;0.0;3;Cartão Crédito;Saiu para entrega;Salvador
5870;Cliente_2058;Pizza_Mania;Salgados;25/09/2024;80.17;4.19;0.0;2;Dinheiro;Cancelado;Belo Horizonte
5871;Cliente_285;Cantina Italiana;Pizza;31/03/2024;36.71;9.42;10.0;1;Cartao Debito;Cancelado;Belo Horizonte
5872;Cliente_359;Pastel & Cia;Pizza;01/02/2024;62.39;11.02;10.0;4;Pix;Em preparo;Curitiba
5873;Cliente_768;   - Tropical;Hamburguer;01/11/2024;47.55;10.06;10.0;1;Cartao Debito;Entregue;Curitiba
5874;Cliente_2224;Burger House;Pizza;31/05/2024;75.19;3.15;0.0;2;Cartao Debito;Em preparo;Rio de Janeiro
5875;Cliente_1699;Sushi Express;Açai;09/03/2024;93.28;3.78;0.0;2;Dinheiro;Entregue;São Paulo
5876;Cliente_1542;Burger House;Pizza;01/01/2024;143.34;11.24;;2;Cartão Crédito;Entregue;Rio de Janeiro
5877;Cliente_903;Pastel & Cia;Italiana;06/04/2024;132.61;5.2;5.0;2;Pix;Em preparo;Curitiba
5878;Cliente_1750;Tempero Caseiro;Pizza;01/09/2024;78.59;10.21;5.0;3;Cartao Debito;Cancelado;São Paulo
5879;Cliente_1653;   - Tropical;Brasileira;01/09/2024;107.35;6.46;5.0;3;Cartao Debito;Em preparo;Salvador
5880;Cliente_2154;Pastel & Cia;Pizza;18/11/2024;64.66;6.22;5.0;2;Dinheiro;Saiu para entrega;Salvador
5881;Cliente_2397;Cantina Italiana;Pizza;09/11/2024;54.86;12.55;;3;pix;Em preparo;Salvador
5882;Cliente_978;Pizza_Mania;Salgados;08/10/2024;130.37;10.56;0.0;2;Cartao Debito;Saiu para entrega;Curitiba
5883;Cliente_2857;Cantina Italiana;Japonesa;06-22-2024;63.57;5.35;;3;Dinheiro;Entregue;Rio de Janeiro
5884;Cliente_144;Churrasco Grill;Açai;19/08/2024;38.85;14.07;;1;pix;Cancelado;São Paulo
5885;Cliente_131;Churrasco Grill;Pizza;09/07/2024;85.06;14.93;5.0;4;Cartao Debito;Cancelado;Belo Horizonte
5886;Cliente_2308;Sushi Express;Açai;06/08/2024;114.55;14.22;5.0;1;Dinheiro;Em preparo;Curitiba
5887;Cliente_2608;Tempero Caseiro;Pizza;11/08/2024;76.03;3.53;5.0;2;Cartão Crédito;Entregue;Belo Horizonte
5888;Cliente_123;Churrasco Grill;Salgados;08-29-2024;107.22;12.7;0.0;4;Pix;Saiu para entrega;São Paulo
5889;Cliente_2324;Cantina Italiana;Japonesa;07/09/2024;116.69;7.59;10.0;2;Pix;Em preparo;Belo Horizonte
5890;Cliente_3;Tempero Caseiro;Japonesa;06/11/2024;148.12;13.49;;1;Pix;Em preparo;São Paulo
5891;Cliente_993;   - Tropical;Churrasco;06/09/2024;138.16;10.22;5.0;2;Dinheiro;Entregue;Curitiba
5892;Cliente_2060;   - Tropical;Salgados;07/05/2024;131.21;12.08;10.0;2;pix;Entregue;São Paulo
5893;Cliente_1711;Pastel & Cia;Brasileira;01-22-2024;119.16;4.5;5.0;2;pix;Saiu para entrega;São Paulo
5894;Cliente_3000;Burger House;Brasileira;07/12/2024;117.32;7.33;0.0;2;Cartao Debito;Entregue;Curitiba
5895;Cliente_972;Cantina Italiana;Salgados;22/02/2024;34.59;9.3;;3;pix;Entregue;Salvador
5896;Cliente_1903;Cantina Italiana;Hamburguer;22/06/2024;111.09;9.72;5.0;3;Dinheiro;Em preparo;Salvador
5897;Cliente_1553;Sushi Express;Brasileira;02-18-2024;25.05;13.99;0.0;3;pix;Cancelado;São Paulo
5898;Cliente_319;Pastel & Cia;Hamburguer;02/01/2024;80.25;12.93;;3;Cartão Crédito;Entregue;São Paulo
5899;Cliente_1627;Tempero Caseiro;Açai;23/01/2024;121.41;5.69;10.0;2;Dinheiro;Em preparo;Curitiba
5900;Cliente_1025;   - Tropical;Churrasco;08/11/2024;132.41;12.32;0.0;2;pix;Em preparo;Belo Horizonte
5901;Cliente_525;Tempero Caseiro;Churrasco;10-24-2024;51.59;12.12;;1;Cartão Crédito;Em preparo;Curitiba
5902;Cliente_2415;Pizza_Mania;Hamburguer;04/12/2024;92.29;3.08;;4;pix;Em preparo;São Paulo
5903;Cliente_112;Cantina Italiana;Açai;07-28-2024;56.67;11.93;5.0;2;Dinheiro;Cancelado;São Paulo
5904;Cliente_2048;Sushi Express;Brasileira;21/07/2024;57.42;11.38;5.0;2;Dinheiro;Entregue;São Paulo
5905;Cliente_2297;   - Tropical;Hamburguer;05/04/2024;117.38;3.49;;3;Pix;Em preparo;Rio de Janeiro
5906;Cliente_41;Tempero Caseiro;Açai;02/08/2024;31.25;5.99;;3;Cartao Debito;Cancelado;Curitiba
5907;Cliente_2265;Tempero Caseiro;Brasileira;12-17-2024;106.54;6.14;5.0;2;pix;Cancelado;Salvador
5908;Cliente_657;Burger House;Hamburguer;03/11/2024;100.21;12.1;;2;Pix;Entregue;Rio de Janeiro
5909;Cliente_1787;Cantina Italiana;Churrasco;13/09/2024;130.75;13.24;0.0;2;Cartao Debito;Saiu para entrega;Salvador
5910;Cliente_1111;Pastel & Cia;Açai;18/04/2024;29.53;11.59;5.0;2;Pix;Saiu para entrega;Curitiba
5911;Cliente_2207;Cantina Italiana;Hamburguer;14/02/2024;63.29;4.7;0.0;2;Pix;Em preparo;São Paulo
5912;Cliente_1909;Sushi Express;Brasileira;01-25-2024;134.34;3.12;10.0;4;Dinheiro;Em preparo;Salvador
5913;Cliente_1040;Tempero Caseiro;Hamburguer;31/03/2024;100.08;11.2;10.0;2;pix;Entregue;Salvador
5914;Cliente_43;Burger House;Açai;01-19-2024;81.16;4.32;5.0;2;Pix;Em preparo;Salvador
5915;Cliente_672;Pizza_Mania;Brasileira;20/08/2024;120.96;10.12;;4;Cartão Crédito;Saiu para entrega;São Paulo
5916;Cliente_2397;Burger House;Italiana;14/01/2024;120.02;10.45;5.0;4;Cartão Crédito;Cancelado;Belo Horizonte
5917;Cliente_128;Cantina Italiana;Açai;05/01/2024;138.99;8.95;10.0;2;Pix;Em preparo;Salvador
5918;Cliente_2064;   - Tropical;Japonesa;27/08/2024;99.44;5.12;5.0;3;Dinheiro;Em preparo;Rio de Janeiro
5919;Cliente_1714;Churrasco Grill;Italiana;23/02/2024;84.19;12.96;;1;Cartão Crédito;Cancelado;Rio de Janeiro
5920;Cliente_2798;Cantina Italiana;Italiana;02/12/2024;26.98;4.08;10.0;4;Pix;Em preparo;Belo Horizonte
5921;Cliente_935;Churrasco Grill;Hamburguer;07/12/2024;145.29;11.45;;3;Cartão Crédito;Em preparo;Salvador
5922;Cliente_2751;Tempero Caseiro;Hamburguer;19/12/2024;112.39;12.89;;1;pix;Em preparo;Curitiba
5923;Cliente_268;   - Tropical;Açai;05/01/2024;56.88;13.59;;2;Pix;Cancelado;Rio de Janeiro
5924;Cliente_2177;Pizza_Mania;Brasileira;09-19-2024;75.16;8.12;5.0;2;Cartao Debito;Entregue;Belo Horizonte
5925;Cliente_1584;Burger House;Brasileira;08-21-2024;96.25;7.94;5.0;4;Pix;Saiu para entrega;São Paulo
5926;Cliente_1237;Tempero Caseiro;Pizza;07/01/2024;23.07;5.53;10.0;4;Pix;Em preparo;Rio de Janeiro
5927;Cliente_2229;Cantina Italiana;Brasileira;09/04/2024;78.58;5.67;5.0;3;Cartao Debito;Entregue;Rio de Janeiro
5928;Cliente_2840;Churrasco Grill;Hamburguer;16/01/2024;121.85;7.63;;1;Cartão Crédito;Saiu para entrega;Salvador
5929;Cliente_455;Churrasco Grill;Brasileira;12/01/2024;102.23;9.88;0.0;3;pix;Saiu para entrega;Curitiba
5930;Cliente_161;Pizza_Mania;Italiana;01/07/2024;146.88;6.35;5.0;4;Dinheiro;Saiu para entrega;São Paulo
5931;Cliente_1995;Pastel & Cia;Italiana;23/11/2024;113.33;7.49;0.0;3;Cartão Crédito;Em preparo;São Paulo
5932;Cliente_1090;Sushi Express;Hamburguer;20/07/2024;36.41;14.1;;4;Dinheiro;Em preparo;Belo Horizonte
5933;Cliente_1064;Pizza_Mania;Japonesa;05/06/2024;103.66;11.16;5.0;1;Cartao Debito;Saiu para entrega;Salvador
5934;Cliente_1134;Burger House;Italiana;05/10/2024;64.41;5.95;10.0;2;Cartao Debito;Em preparo;Belo Horizonte
5935;Cliente_1490;Sushi Express;Hamburguer;09-22-2024;143.9;3.0;5.0;3;Pix;Saiu para entrega;Salvador
5936;Cliente_1957;   - Tropical;Açai;31/05/2024;52.73;12.15;0.0;3;pix;Em preparo;Rio de Janeiro
5937;Cliente_2154;   - Tropical;Brasileira;10/04/2024;47.22;13.31;0.0;2;pix;Entregue;Salvador
5938;Cliente_2225;Cantina Italiana;Salgados;08/05/2024;138.45;8.58;0.0;3;Pix;Saiu para entrega;Salvador
5939;Cliente_1768;Sushi Express;Churrasco;10/11/2024;70.94;14.95;;3;Cartão Crédito;Em preparo;Salvador
5940;Cliente_2155;Pizza_Mania;Hamburguer;12/05/2024;30.98;4.35;10.0;1;Cartão Crédito;Cancelado;Salvador
5941;Cliente_432;Pastel & Cia;Açai;10-20-2024;37.46;11.86;10.0;1;Cartão Crédito;Cancelado;Belo Horizonte
5942;Cliente_1979;   - Tropical;Salgados;09-21-2024;65.62;14.08;10.0;2;Cartão Crédito;Em preparo;Belo Horizonte
5943;Cliente_523;Pastel & Cia;Pizza;03/07/2024;41.45;14.63;;3;Pix;Cancelado;Belo Horizonte
5944;Cliente_670;Burger House;Açai;12-21-2024;48.95;3.43;5.0;3;pix;Cancelado;Rio de Janeiro
5945;Cliente_1197;Sushi Express;Salgados;12-25-2024;36.16;12.79;10.0;2;Cartão Crédito;Em preparo;São Paulo
5946;Cliente_696;Sushi Express;Brasileira;28/12/2024;100.55;11.51;;3;Cartao Debito;Saiu para entrega;São Paulo
5947;Cliente_2330;Pastel & Cia;Brasileira;04-13-2024;59.59;10.65;10.0;3;Cartão Crédito;Entregue;Rio de Janeiro
5948;Cliente_2239;Burger House;Brasileira;05/02/2024;107.56;13.23;;3;pix;Saiu para entrega;Belo Horizonte
5949;Cliente_2811;Sushi Express;Japonesa;23/04/2024;101.41;12.16;0.0;4;Cartao Debito;Entregue;Belo Horizonte
5950;Cliente_811;Pastel & Cia;Churrasco;25/01/2024;141.86;9.07;;2;pix;Em preparo;Belo Horizonte
5951;Cliente_1245;Burger House;Brasileira;08/10/2024;21.58;7.33;;1;Pix;Em preparo;Curitiba
5952;Cliente_912;Pastel & Cia;Pizza;02-19-2024;37.12;6.26;0.0;4;Pix;Saiu para entrega;Curitiba
5953;Cliente_2087;Pastel & Cia;Churrasco;11/03/2024;146.95;5.51;;3;Cartão Crédito;Entregue;Curitiba
5954;Cliente_392;   - Tropical;Churrasco;09-28-2024;68.85;13.52;10.0;4;pix;Entregue;São Paulo
5955;Cliente_872;Churrasco Grill;Pizza;05/06/2024;70.58;7.92;0.0;3;pix;Cancelado;Rio de Janeiro
5956;Cliente_1817;Burger House;Açai;14/06/2024;44.6;6.43;0.0;3;Cartao Debito;Cancelado;São Paulo
5957;Cliente_1373;Cantina Italiana;Salgados;10/09/2024;141.99;8.26;10.0;1;Cartao Debito;Saiu para entrega;Belo Horizonte
5958;Cliente_2025;Pastel & Cia;Japonesa;02-26-2024;123.39;9.45;;3;pix;Saiu para entrega;Rio de Janeiro
5959;Cliente_465;Burger House;Italiana;06/05/2024;35.72;9.58;5.0;3;Cartão Crédito;Entregue;Belo Horizonte
5960;Cliente_1744;Sushi Express;Brasileira;03/11/2024;88.01;3.89;;4;Dinheiro;Entregue;Rio de Janeiro
5961;Cliente_471;Pastel & Cia;Hamburguer;21/06/2024;92.12;5.03;;1;pix;Em preparo;Curitiba
5962;Cliente_1324;Churrasco Grill;Japonesa;08-30-2024;68.28;14.42;0.0;3;Cartão Crédito;Entregue;Salvador
5963;Cliente_1312;Pizza_Mania;Italiana;20/02/2024;83.71;3.49;5.0;2;pix;Saiu para entrega;Salvador
5964;Cliente_1456;Tempero Caseiro;Pizza;22/03/2024;26.36;7.35;0.0;2;Cartao Debito;Saiu para entrega;Salvador
5965;Cliente_2517;Burger House;Japonesa;30/12/2024;117.48;3.99;5.0;2;Cartao Debito;Entregue;Belo Horizonte
5966;Cliente_258;Cantina Italiana;Pizza;22/06/2024;69.26;6.85;10.0;1;Cartao Debito;Saiu para entrega;Belo Horizonte
5967;Cliente_2392;Churrasco Grill;Brasileira;16/07/2024;82.97;14.68;10.0;2;Dinheiro;Saiu para entrega;Curitiba
5968;Cliente_1241;Churrasco Grill;Açai;23/06/2024;50.86;5.63;0.0;4;Cartão Crédito;Cancelado;Belo Horizonte
5969;Cliente_2799;Churrasco Grill;Açai;14/02/2024;51.52;5.07;5.0;4;pix;Entregue;Belo Horizonte
5970;Cliente_1631;   - Tropical;Pizza;26/06/2024;106.31;13.13;;3;Cartão Crédito;Em preparo;Curitiba
5971;Cliente_2630;Cantina Italiana;Brasileira;19/05/2024;134.28;9.06;5.0;3;pix;Saiu para entrega;Salvador
5972;Cliente_2044;Tempero Caseiro;Salgados;05/10/2024;27.9;9.64;;2;Cartao Debito;Em preparo;Salvador
5973;Cliente_1870;Burger House;Açai;08-16-2024;123.75;13.54;0.0;3;Cartão Crédito;Saiu para entrega;Salvador
5974;Cliente_678;Cantina Italiana;Churrasco;30/05/2024;132.9;9.98;0.0;2;Cartão Crédito;Cancelado;São Paulo
5975;Cliente_2324;Churrasco Grill;Churrasco;05/07/2024;23.41;5.7;0.0;4;Cartão Crédito;Em preparo;Curitiba
5976;Cliente_2602;Burger House;Hamburguer;03/08/2024;134.73;10.26;5.0;3;Cartão Crédito;Saiu para entrega;Curitiba
5977;Cliente_2973;Cantina Italiana;Churrasco;09-30-2024;84.62;9.25;10.0;2;Cartão Crédito;Saiu para entrega;Rio de Janeiro
5978;Cliente_2572;Pizza_Mania;A@a�;12/09/2024;137.28;5.02;10.0;3;Cartao Debito;Saiu para entrega;Salvador
5979;Cliente_2157;Pizza_Mania;A@a�;11-18-2024;124.8;12.75;10.0;3;Dinheiro;Cancelado;Salvador
5980;Cliente_631;Pastel & Cia;Churrasco;06/04/2024;138.61;4.26;10.0;3;Cartao Debito;Em preparo;Curitiba
5981;Cliente_1216;Pastel & Cia;Pizza;03/05/2024;89.68;8.06;0.0;4;Dinheiro;Entregue;Salvador
5982;Cliente_48;Pizza_Mania;Italiana;04/06/2024;67.72;14.61;5.0;2;Pix;Em preparo;Rio de Janeiro
5983;Cliente_2545;Sushi Express;Italiana;20/03/2024;96.31;10.6;10.0;2;Cartão Crédito;Em preparo;Belo Horizonte
5984;Cliente_1896;Pizza_Mania;Salgados;18/08/2024;134.03;12.44;;4;Pix;Cancelado;Belo Horizonte
5985;Cliente_1524;Sushi Express;Açai;13/12/2024;39.84;13.28;10.0;1;pix;Cancelado;Rio de Janeiro
5986;Cliente_1985;Cantina Italiana;Japonesa;09/03/2024;87.58;10.25;5.0;2;pix;Cancelado;Belo Horizonte
5987;Cliente_2754;Pastel & Cia;Japonesa;25/02/2024;111.26;10.48;;1;Cartão Crédito;Saiu para entrega;Rio de Janeiro
5988;Cliente_574;Pizza_Mania;Pizza;11-23-2024;73.07;9.16;5.0;1;Cartao Debito;Em preparo;Belo Horizonte
5989;Cliente_2522;Pizza_Mania;A@a�;31/01/2024;52.07;6.48;5.0;2;Dinheiro;Saiu para entrega;São Paulo
5990;Cliente_1778;Tempero Caseiro;Churrasco;06/03/2024;104.14;9.0;0.0;1;Cartao Debito;Entregue;Belo Horizonte
5991;Cliente_1857;Pizza_Mania;Hamburguer;19/06/2024;95.15;8.06;5.0;4;Cartão Crédito;Saiu para entrega;São Paulo
5992;Cliente_1738;Sushi Express;Brasileira;20/11/2024;140.99;5.95;10.0;3;Cartão Crédito;Em preparo;Salvador
5993;Cliente_1834;Sushi Express;Brasileira;03/04/2024;42.47;4.84;;3;Dinheiro;Cancelado;Curitiba
5994;Cliente_69;Burger House;Salgados;07-23-2024;56.44;5.55;;3;Pix;Entregue;São Paulo
5995;Cliente_1088;Churrasco Grill;Açai;05/10/2024;142.36;14.72;5.0;2;Cartao Debito;Cancelado;São Paulo
5996;Cliente_1807;Burger House;Salgados;24/08/2024;77.93;5.8;10.0;2;Cartao Debito;Em preparo;São Paulo
5997;Cliente_2930;   - Tropical;Brasileira;02/10/2024;97.36;5.51;5.0;4;Dinheiro;Cancelado;Curitiba
5998;Cliente_501;   - Tropical;Pizza;07/06/2024;147.1;8.09;;2;Cartão Crédito;Saiu para entrega;Curitiba
5999;Cliente_2322;Tempero Caseiro;Açai;10/08/2024;124.01;9.45;5.0;2;Dinheiro;Cancelado;Rio de Janeiro
6000;Cliente_2131;Pastel & Cia;Japonesa;11/07/2024;106.12;4.64;5.0;3;Cartao Debito;Em preparo;Salvador
6001;Cliente_410;Churrasco Grill;Italiana;13/09/2024;30.73;11.01;0.0;2;pix;Entregue;Belo Horizonte
6002;Cliente_992;Churrasco Grill;Hamburguer;05-21-2024;149.15;7.6;5.0;3;Pix;Em preparo;Rio de Janeiro
6003;Cliente_2678;Cantina Italiana;Salgados;18/04/2024;140.3;8.71;5.0;3;Cartão Crédito;Em preparo;Salvador
6004;Cliente_2513;Pastel & Cia;Pizza;13/06/2024;108.22;5.94;10.0;3;Pix;Saiu para entrega;Curitiba
6005;Cliente_968;Pizza_Mania;Salgados;07/02/2024;76.33;5.75;;2;Cartão Crédito;Em preparo;Curitiba
6006;Cliente_1409;Sushi Express;Churrasco;14/11/2024;42.92;5.38;0.0;2;Dinheiro;Entregue;Salvador
6007;Cliente_2408;Churrasco Grill;Japonesa;04/10/2024;61.28;14.7;5.0;2;Cartao Debito;Entregue;São Paulo
6008;Cliente_410;Sushi Express;Açai;12-28-2024;46.97;14.6;10.0;2;Cartao Debito;Entregue;Curitiba
6009;Cliente_2640;Pizza_Mania;Salgados;08-20-2024;72.46;11.16;10.0;4;Cartao Debito;Saiu para entrega;Salvador
6010;Cliente_220;Burger House;Japonesa;11-28-2024;70.23;5.13;10.0;3;Cartao Debito;Cancelado;Belo Horizonte
6011;Cliente_751;Pizza_Mania;Salgados;08-14-2024;82.3;4.42;10.0;3;Pix;Em preparo;Curitiba
6012;Cliente_628;Burger House;Italiana;20/04/2024;147.38;6.63;0.0;3;Dinheiro;Entregue;São Paulo
6013;Cliente_994;Pastel & Cia;Pizza;15/09/2024;55.87;6.21;;2;Dinheiro;Em preparo;Rio de Janeiro
6014;Cliente_2302;Sushi Express;Brasileira;05/07/2024;133.48;5.81;5.0;4;Pix;Em preparo;Belo Horizonte
6015;Cliente_2958;Sushi Express;Pizza;25/06/2024;121.63;11.7;10.0;3;Cartão Crédito;Em preparo;Salvador
6016;Cliente_2779;Cantina Italiana;Italiana;01/11/2024;23.36;6.23;;4;Cartao Debito;Cancelado;Curitiba
6017;Cliente_1015;Burger House;Italiana;14/04/2024;136.72;11.59;0.0;2;pix;Saiu para entrega;Rio de Janeiro
6018;Cliente_280;Pizza_Mania;A@a�;20/10/2024;143.79;3.4;;3;Cartão Crédito;Em preparo;Rio de Janeiro
6019;Cliente_649;Tempero Caseiro;Japonesa;17/04/2024;145.96;14.98;10.0;3;Dinheiro;Entregue;Belo Horizonte
6020;Cliente_2153;   - Tropical;Hamburguer;12/05/2024;105.68;7.51;5.0;2;pix;Em preparo;São Paulo
6021;Cliente_263;Churrasco Grill;Japonesa;06/12/2024;56.39;9.15;0.0;2;Pix;Saiu para entrega;Rio de Janeiro
6022;Cliente_2333;Cantina Italiana;Salgados;09/02/2024;131.93;14.43;5.0;1;Cartão Crédito;Entregue;Rio de Janeiro
6023;Cliente_569;Pizza_Mania;Italiana;16/12/2024;140.18;8.31;10.0;4;Cartão Crédito;Saiu para entrega;Curitiba
